"[].applicable","[].approved","[].choices","[].current_progress","[].date_created","[].date_updated","[].measure_published","[].rating","[].source","[].status","[].id","[].localteam_id.municipality_id[].name","[].measure_id.date_updated","[].measure_id.measure_id","[].measure_id.must_be_rated_again","[].measure_id.name","[].measure_id.catalog_version.name","[].measure_id.catalog_version.id","[].measure_id.catalog_version"
"true","true","4","null","2025-10-28T15:50:36.053Z","2025-10-28T17:11:36.421Z","true","null","null","draft","5949e384-e64d-479f-a46c-9e230e0e501e","Eurasburg","2025-10-28T15:50:35.167Z","GW_05","true","Kommunale Wärmeplanung und Monitoring","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","4","null","2025-10-28T15:42:35.102Z","2025-10-28T17:09:22.269Z","true","null","null","draft","594e9fdb-2dcb-4990-be54-4d05d1a67e10","Berchtesgaden","2025-10-28T15:42:33.565Z","EN_13","true","Bürgerenergiegenossenschaften","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","6","null","2024-04-08T17:07:43.397Z","null","true","null","null","draft","5955600e-b051-4335-a27a-697243bc1c7e","Gelnhausen","2025-10-29T21:03:12.379Z","EN_09","false","Mitglied beim Bundesverband erneuerbare Energie (statt DIE GAS- UND WASSERSTOFFWIRTSCHAFT)","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2025-01-09T20:50:36.592Z","null","true","null","null","draft","59610f1a-5b5b-475d-a241-d9566c8e0022","Amt Neuhaus","2025-10-27T23:02:49.290Z","EN_13","null","Bürgerenergiegenossenschaften","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","4","null","2025-10-28T16:36:16.632Z","2025-10-28T17:11:01.400Z","true","null","null","draft","59645322-f75b-4933-a66b-49cdb522d40e","Schrobenhausen","2025-10-28T22:36:07.983Z","VK_06","true","Carsharing-Angebote","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","Als runder Tisch zwischen der Kommune und der lokalen Wirtschaft fungiert der „Klimapakt Augsburger Wirtschaft“.[1] Netzwerktreffen des Formats finden etwa halbjährlich statt.[1]	Berichte und Dokumentationen zu den Inhalten lassen zu Wünschen übrig.	Es sind einige Klimaschutzmaßnahmen und Ziele dokumentiert.[2] Einige bestehen in Maßnahmen zur Effizienzsteigerung, die schon allein wirtschaftlich Sinn machen. Andere Maßnahmen bestehen in Beratungsangeboten. Manche der genannten Maßnahmen sehen wir als kritisch, weil zu sehr auf Methanisierung und Wasserstoff setzen, auch in Bereichen, in denen die Wirtschaftlichkeit und technische Praktikabilität dessen fraglich ist.[2] Andere Maßnahmen sind Angebote, die sich an Endverbrauchende richtigen.[3]	Manche Unternehmen haben sich ein Klimaneutralitätsziel gesetzt, andere es bereits erreicht. Allerdings bilden diese nicht den Großteil der im Klimapakt gelisteten Unternehmen.[2]	Für die Bewertung hellgrün vermissen wir Selbstverpflichtungen zur Klimaneutralität.","2025-10-28T15:54:09.252Z","2025-11-29T19:30:26.440Z","true","null","[1] https://www.augsburg.de/bildung-wirtschaft/wirtschaftsfoerderung-augsburg/klimapakt-augsburger-wirtschaft\n[2] https://www.augsburg.de/fileadmin/user_upload/bildung_wirtschaft/wirtschaftsfoerderung/klimapakt/Teil_B_Ma%C3%9Fnahmen.docx.pdf\n[3] https://www.augsburg.de/fileadmin/user_upload/bildung_wirtschaft/wirtschaftsfoerderung/klimapakt/Teil_C_Endverbrauchende.pdf","draft","59720e1a-e491-469d-bd8f-647f01ec3bb7","Augsburg","2025-10-28T15:54:08.903Z","IWK_05","true","Runde Tische der Kommune mit lokaler Industrie, Handwerk und Wirtschaft zu Nachhaltigkeitsthemen","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2024-04-08T15:21:53.859Z","2024-05-08T04:47:07.621Z","true","0","- Neues Radwegeverkehrskonzept soll kommen (Stand 2024), bis wann ist unklar; auf Website momentan noch im Prozess (2022): https://www.frankenthal.de/stadt-frankenthal/de/wirtschaft/verkehr-mobilitaet/radfahren/ -> ob, das Sanierungspläne und eine Mängelerfassung beinhaltet ist unklar, jedenfalls momentan werden viele Beschwerden der Stadt gekonnt wegignoriert  - https://www.frankenthal.de/stadt-frankenthal/de/wirtschaft/verkehr-mobilitaet/radfahren/  -> Stadt ist sich veraltetem Radwegenetz bewusst ","published","59771d06-c975-4d1a-b1d0-70d5c138b402","Frankenthal (Pfalz)","2025-10-27T23:02:49.290Z","VK_20","null","Systemische Mängelerfassung und Sanierung der Radwege","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2024-04-12T20:23:22.464Z","null","true","null","null","draft","59863651-e82e-46a3-b9f2-754a62899d14","Wesel","2025-10-27T23:02:49.290Z","KV_02","null","Bürgerbeteiligung beim Klimaschutz","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2024-04-08T11:59:57.410Z","null","true","null","null","draft","598858ba-40c2-480c-9e6c-ccae7f85d69c","Gütersloh","2025-10-27T23:02:49.290Z","IWK_10","null","Repaircafé","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","Einige Straßen innerhalb des Cityrings, wie die Eberhardstraße, sind bereits als autofrei ausgewiesen. In diesen Bereichen sind Fahrzeuge grundsätzlich nicht erlaubt, was bedeutet, dass auch das Parken untersagt ist. Diese Straßen sind speziell für Fußgänger und Radfahrer konzipiert und sollen die Aufenthaltsqualität erhöhen		S ist Mitglied beim Tempo-30-Bündni:s https://www.lebenswerte-staedte.de/de/staedte-und-gemeinden-der-initiative.html#schondabei		Ein flächendeckendes Tempolimit von 30 km/h für die gesamte Innenstadt ist derzeit nicht implementiert, ","2024-04-08T15:25:15.302Z","2025-01-07T08:32:01.203Z","true","0.25","siehe oben","published","59903ee8-c6b2-49fb-997a-8b902118de82","Stuttgart","2025-10-27T23:02:49.290Z","VK_21","null","Verkehrsberuhigte Innenstadt","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","4","Erreichter Wert : 19.3 %","2025-11-08T15:04:00.249Z","2025-11-10T18:36:22.621Z","true","0.5","https://www.stadt-land-klima.de/stats/110000000000","published","59a40bf8-d297-48dc-b299-b78be7f70c86","Berlin","2025-11-08T15:03:58.847Z","VK_16","true","Radwege","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","4","null","2025-10-28T15:50:36.563Z","2025-10-28T17:11:36.571Z","true","null","null","draft","59a7abe1-a758-438c-9af9-59d0782f6600","München","2025-10-28T15:50:35.167Z","GW_05","true","Kommunale Wärmeplanung und Monitoring","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","6","null","2024-04-08T17:07:43.876Z","2024-04-16T16:37:24.329Z","true","0","Keine Erwähnung auf der Webseite, aber auch keine Email zur Kontaktaufnahme, nur Telefonnummern. Ich versuche das später. 	","published","59aea995-c3e2-405f-a1f9-257ceda16a5c","Singen (Hohentwiel)","2025-10-29T21:03:12.379Z","EN_09","false","Mitglied beim Bundesverband erneuerbare Energie (statt DIE GAS- UND WASSERSTOFFWIRTSCHAFT)","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2024-06-29T14:06:42.523Z","2024-11-30T22:39:14.300Z","true","0.25","10MW installierter Leitung bei ca. 25.000 Einwohnern entspricht 400W/Einwohner ((Quelle: https://www.energieatlas.nrw.de/site/planungskarten/wind)","published","59b1663d-cd0f-4d0d-8818-f0cccbe22cad","Espelkamp","2025-10-27T23:02:49.290Z","EN_02","null","Windkraftanlagen und Windparks der Kommune","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","Prüfung von Beschlussvorlagen auf Nachhaltigkeitsaspekte gibt es in vielen Ratsvorlagen. 	Teilweise sind die Angaben aber nicht Stimmig oder auch falsch. Anmerkungen in der Ratsarbeit führten nicht zu Änderungen der Vorlagen oder Beschlüsse.		Bei allen Beschlussvorlagen der Stadtverwaltung Arnsberg müssen neben konkreten Aussagen zur Relevanz für den demografischen Wandel und die Belange von Menschen mit Behinderung auch die Auswirkungen auf das Klima (global und lokal) beschrieben werden. 	Mit dem Beschluss der Nachhaltigkeitsstrategie Arnsberg wurde darüber hinaus ein Nachhaltigkeits-Check bei allen Beschlussvorlagen eingeführt. In einer Tabelle werden die zu erwartenden Auswirkungen der Vorlageninhalte auf die Ziele der Nachhaltigkeitsstrategie Arnsberg und die Ziele der Globalen Nachhaltigkeitsziele (SDGs - Agenda 2030) in einer Tabelle dargestellt. Diese Tabelle dient den politischen Gremien als Entscheidungshilfe.	","2025-06-10T18:13:49.240Z","2025-10-14T15:38:02.271Z","true","0.75","https://www.arnsberg.de/gemeinschaft-nachhaltigkeit/arnsberg2030/nachhaltigkeitscheck-arnsberg","published","59c1c41a-056c-49a1-b795-94086fd4362b","Arnsberg","2025-10-27T23:02:49.290Z","KV_07","null","Klimarelevanzprüfung von Beschlüssen","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2025-03-11T23:10:27.855Z","null","true","null","null","draft","59c982e6-9680-4438-8cd2-a23afc0d2811","Mering","2025-10-27T23:02:49.290Z","IWK_05","null","Runde Tische der Kommune mit lokaler Industrie, Handwerk und Wirtschaft zu Nachhaltigkeitsthemen","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","4","null","2025-10-28T15:45:17.879Z","2025-10-28T17:11:50.228Z","true","null","null","draft","59e3b849-480e-4b77-9528-cd75ab4a136b","Mainz","2025-10-28T15:45:16.752Z","GW_03","true","Energiemanagement kommunaler Liegenschaften","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","4","null","2025-10-28T15:40:35.153Z","2025-10-28T17:07:45.003Z","true","null","null","draft","59ed542e-fbb0-478e-8a1a-aa1a81df0a25","Herrenberg","2025-10-28T15:40:34.152Z","EN_11","true","Ökostromanteil der Stadtwerke","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","4","null","2025-11-08T15:01:05.560Z","null","true","null","null","draft","59f3c7b7-36e8-4e6e-8777-f45948ab5dce","Velbert","2025-11-08T15:01:04.271Z","EN_01","true","Freiflächen-PV","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2025-10-28T15:33:36.874Z","2025-10-28T17:10:19.849Z","true","0.25","Gas wird relativ neutral beworben:	https://www.stadtwerke-wedel.de/de/Strom-Gas-Wasser/Gas/	https://www.stadtwerke-wedel.de/waerme","published","59fe4501-161d-4b42-84b0-dcae8183c85d","Wedel","2025-10-28T15:33:34.966Z","EN_06","false","Kein Greenwashing für Gas","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","Die Stadt bietet Beratungsangebote für Unternehmen[1] und Bürger*innen.[2] Darüber hinaus gibt es jährlich die Blue City Klimakonferenz mit zum Teil sehr interessanten und informativen Vorträgen.[3]		Weiterhin unterhält die Stadt den sogenannten Klimapakt, der regionale Unternehmen mit einbindet. Angebote des Klimapaktes umfassen unter anderem Beratung für Handwerksbetriebe durch die Handwerkskammer Schwaben.[4]","2025-10-28T15:29:35.023Z","2025-10-28T17:07:11.892Z","true","1","[1] https://www.augsburg.de/umwelt-soziales/umwelt/blue-city/fuer-unternehmen/beratung-und-angebote	[2] https://www.augsburg.de/aktuelles-aus-der-stadt/detail/energie-und-waermewende-hier-gibt-es-informationen-fuers-eigene-haus	[3] https://www.augsburg.de/umwelt-soziales/umwelt/klima-energie/klimaschutzberichte/blue-city-klimakonferenz	[4] https://www.augsburg.de/fileadmin/user_upload/bildung_wirtschaft/wirtschaftsfoerderung/klimapakt/Teil_A_Angebote_neu.pdf (siehe Seite 4)","published","5a0a1e85-6600-4c10-8ac7-58132692057a","Augsburg","2025-10-28T15:29:34.697Z","EN_03","false","Beratungsangebote zur Energiewende","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2025-10-28T15:49:23.922Z","2025-10-28T17:08:04.580Z","true","null","null","draft","5a0d7dc1-103d-4376-aedc-88aa3a40a4a0","Mülheim an der Ruhr","2025-10-28T15:49:23.710Z","GW_04","false","Sanierung und Modernisierung kommunaler Liegenschaften","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2025-10-28T16:12:08.631Z","2025-10-28T17:11:10.263Z","true","null","null","draft","5a0f3a4e-baf6-40e1-970f-28f15999d624","Berchtesgaden","2025-10-28T16:12:06.965Z","KV_07","false","Klimarelevanzprüfung von Beschlüssen","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","4","null","2025-10-28T16:20:04.951Z","2025-10-28T17:07:29.491Z","true","null","null","draft","5a12f228-c39d-4602-877d-4df92cb6e668","Augsburg","2025-10-28T16:20:04.610Z","KV_11","true","Mobilitätsangebote für die Verwaltung","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","6","null","2025-10-13T19:19:31.107Z","null","true","null","null","draft","5a17a78d-557f-425d-b354-23cc48a41caa","Kaiserslautern","2025-10-27T23:02:49.290Z","GW_03","null","Energiemanagement kommunaler Liegenschaften","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","4","null","2025-10-28T16:28:49.678Z","null","true","null","null","draft","5a1b3570-5140-4457-9e4a-8e8dcd38554b","Singen (Hohentwiel)","2025-10-28T16:28:48.387Z","LNE_08","true","Klimaanpassungskonzept","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","4","null","2025-10-28T15:45:18.734Z","2025-10-28T17:11:45.740Z","true","null","null","draft","5a2046cf-ad69-4d30-9820-3f1427686a17","Gütersloh","2025-10-28T15:45:16.752Z","GW_03","true","Energiemanagement kommunaler Liegenschaften","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2025-10-28T15:29:35.733Z","2025-10-28T17:07:13.368Z","true","null","null","draft","5a22661d-6db8-4a5d-a94c-ffa821580fce","Freiberg","2025-10-28T15:29:34.697Z","EN_03","false","Beratungsangebote zur Energiewende","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","Es gibt ein Angebot über die Landwirtschaftskammer, auf der Webseite der Stadt lässt sich aber nichts dazu finden.","2025-10-28T16:21:48.591Z","2025-10-28T17:08:33.357Z","true","0","https://www.lwk-niedersachsen.de/lwk/vera?searchq=ökologische+landwirtschaft","published","5a42896d-cff5-48c7-8623-0afc7ef6e4e6","Osnabrück","2025-10-28T16:21:47.367Z","LNE_02","false","Beratungsangebote zur Umstellung auf ökologische Landwirtschaft","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2025-10-28T15:29:35.017Z","2025-10-28T17:07:16.712Z","true","0.25","https://www.wsg-menden.de/wirtschaftsservice/knowhow/		https://www.wsg-menden.de/wirtschaftsservice/foerdermittel/","published","5a43bfc0-96ec-4ab5-b90a-52328c2bcf3c","Menden (Sauerland)","2025-10-28T15:29:34.697Z","EN_03","false","Beratungsangebote zur Energiewende","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2024-04-11T22:42:50.476Z","2024-04-12T11:01:04.803Z","true","0.25","https://www.swneustadt.de/energie/strom/strommix/","published","5a500835-ad73-44c4-95d1-52bb9fbc65b7","Neustadt","2025-10-27T23:02:49.290Z","EN_10","null","Keine neuen Verträge für fossilen Strom","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2024-08-14T23:19:38.282Z","null","true","null","null","draft","5a56a15b-8684-4383-a337-2450a8285684","Siegburg","2025-10-27T23:02:49.290Z","EN_07","null","Ökostrom für kommunale Liegenschaften","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","4","null","2025-11-08T15:03:59.384Z","null","true","null","null","draft","5a654a6b-1a4f-4617-9457-34bf2a9e0793","Uslar","2025-11-08T15:03:58.847Z","VK_16","true","Radwege","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2024-04-08T17:18:42.039Z","null","true","null","null","draft","5a761299-1e64-4fd1-b248-e6e4539c2fcb","Gütersloh","2025-10-27T23:02:49.290Z","EN_02","null","Windkraftanlagen und Windparks der Kommune","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2024-04-08T15:36:34.179Z","null","true","null","null","draft","5a887545-b2e7-4cc3-b4f0-a98ce5294103","Seesen","2025-10-27T23:02:49.290Z","KV_03","null","Lokaler kommunaler Klimaschutzfonds/Klimafonds","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2025-10-28T16:39:06.790Z","2025-10-28T17:09:59.559Z","true","null","null","draft","5a896d6b-f041-41cd-b4cd-06c7ad05b3ca","Wolfratshausen","2025-10-28T16:39:06.183Z","VK_20","true","Systemische Mängelerfassung und Sanierung der Radwege","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","4","null","2025-10-28T15:44:22.728Z","2025-10-28T17:08:51.555Z","true","null","null","draft","5a8d8465-1386-4ed4-a97d-6ec5ec6efd3c","Göttingen","2025-10-28T15:44:21.562Z","GW_02","true","Transformationsplan zur Dekarbonisierung vorhandener Fernwärmenetze","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2024-08-15T17:34:50.131Z","null","true","null","null","draft","5a984116-3c6a-4caf-ab9b-c238b72fa75c","Bad Vilbel","2025-10-27T23:02:49.290Z","KV_09","null","Monitoring der Klimaschutzmaßnahmen","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","Auf der Homepage der Gemeinde sowie über das Ratsinformationssystem sind keine Informationen bzgl. eines Mobilitätsangebots für Gemeindemitarbeiter zu finden.","2025-01-18T10:53:02.545Z","2025-04-16T17:45:24.822Z","true","0","https://oberschleissheim.ratsinfomanagement.net/","published","5a9debf7-5be9-4d8a-ae22-1d8095a969b7","Oberschleißheim","2025-10-27T23:02:49.290Z","KV_11","null","Mobilitätsangebote für die Verwaltung","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2025-10-28T16:31:13.437Z","2025-10-28T17:08:18.192Z","true","null","null","draft","5aab55a0-b88c-4933-83f2-06dd66a73a86","Erfurt","2025-10-28T16:31:13.164Z","VK_03","false","Bike and Ride","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","4","null","2025-10-28T15:50:36.361Z","2025-10-28T17:11:41.043Z","true","null","null","draft","5aab6024-1b03-440a-9acc-7a326d4fc6c7","Bremerhaven","2025-10-28T15:50:35.167Z","GW_05","true","Kommunale Wärmeplanung und Monitoring","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","4","null","2025-10-28T15:58:55.265Z","2025-10-28T17:10:49.678Z","true","null","null","draft","5abdd269-0c4a-44e6-aa0d-38b45e87c5fb","Siegburg","2025-10-28T15:58:54.077Z","IWK_08","true","Zero Waste–Strategie","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","4","null","2025-10-28T15:40:34.920Z","2025-10-28T17:07:40.671Z","true","null","null","draft","5abf4aad-d92a-489c-95a3-c78a658dd5ec","Dormagen","2025-10-28T15:40:34.152Z","EN_11","true","Ökostromanteil der Stadtwerke","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","6","null","2024-09-14T09:54:58.452Z","null","true","null","null","draft","5ad10957-2eb0-4aa7-9a89-073f203b49a3","Eurasburg","2025-10-29T21:03:12.379Z","EN_09","false","Mitglied beim Bundesverband erneuerbare Energie (statt DIE GAS- UND WASSERSTOFFWIRTSCHAFT)","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","4","null","2025-10-28T15:52:29.237Z","2025-10-28T17:10:01.666Z","true","null","null","draft","5ae47647-50c8-4409-aa0e-f30987986656","Dormagen","2025-10-28T15:52:28.183Z","IWK_03","true","Energieautarker Betrieb von Kläranlagen","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","4","null","2025-10-28T15:58:55.562Z","2025-10-28T17:10:53.851Z","true","null","null","draft","5ae56fed-4e0c-4347-89be-4415dd2beae4","Weilerswist","2025-10-28T15:58:54.077Z","IWK_08","true","Zero Waste–Strategie","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2024-05-09T13:02:25.657Z","null","true","null","null","draft","5ae8268d-e665-4a0b-b0ed-3a4ded8bf021","Traunstein","2025-10-27T23:02:49.290Z","LNE_02","null","Beratungsangebote zur Umstellung auf ökologische Landwirtschaft","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2025-10-28T16:07:06.980Z","2025-10-28T17:07:57.147Z","true","null","null","draft","5af680ba-4332-4236-a014-daa59a38e0e0","Glinde","2025-10-28T16:07:06.502Z","KV_03","false","Lokaler kommunaler Klimaschutzfonds/Klimafonds","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","Kein Kläranlage in Recklinhausen. 	Kläranlagen Emscher-Mündung (in Dinslaken)   und  Bottrop werden genutzt.	Kläranlage Bottrop ist 100% energieautak. (Leuchtturmprojekt)	","2025-01-04T10:32:11.992Z","2025-01-24T09:12:16.601Z","true","0.75","https://www.eglv.de/emscher/faszination-transformation/leuchtturmprojekte/bottrop-klaeranlage-bottrop/	https://wulfen-wiki.de/index.php/Kl%C3%A4ranlage	https://de.wikipedia.org/wiki/Kl%C3%A4rwerk_Bottrop	https://de.wikipedia.org/wiki/Kl%C3%A4rwerk_Emscherm%C3%BCndung	","published","5afc046e-d2cd-4c53-9d6c-cc0dfaa0932c","Recklinghausen","2025-10-27T23:02:49.290Z","IWK_03","null","Energieautarker Betrieb von Kläranlagen","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","4","null","2025-11-08T15:03:59.844Z","null","true","null","null","draft","5afc958a-a7e6-4dd0-8802-67012754e057","Traunstein","2025-11-08T15:03:58.847Z","VK_16","true","Radwege","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2025-10-28T15:32:27.632Z","2025-10-28T17:09:30.962Z","true","null","null","draft","5affc201-583f-452f-b329-deb6ee370b7f","Hanau","2025-10-30T21:51:11.392Z","EN_05","true","Förderung von Balkonsolaranlagen","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","4","null","2025-10-28T16:35:00.974Z","null","true","null","null","draft","5b0c0af2-a9d2-4693-bed6-24b1fcc65bab","Espelkamp","2025-11-09T10:26:38.892Z","VK_05","true","ÖPNV-Ausbau","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","4","null","2025-10-28T16:06:05.816Z","2025-10-28T17:08:15.060Z","true","null","null","draft","5b17031d-2636-44e4-8cda-d62e2aa90365","Bad Vilbel","2025-10-29T20:49:38.828Z","KV_02","true","Bürgerbeteiligung beim Klimaschutz","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","auf der Webseite findet sich kein Hinweis auf eine kommunale Wärmeplanung","2025-01-18T10:53:02.984Z","2025-06-12T12:40:35.771Z","true","0","?","published","5b185592-9c7a-429b-b46f-5ebae4577e13","Oberschleißheim","2025-10-27T23:02:49.290Z","GW_05","null","Kommunale Wärmeplanung und Monitoring","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2024-04-08T17:05:23.019Z","null","true","null","null","draft","5b1d5987-e5f4-4886-b61e-29ebc7967849","Neukirchen-Vluyn","2025-10-27T23:02:49.290Z","EN_13","null","Bürgerenergiegenossenschaften","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2023-11-04T09:53:39.356Z","2024-04-08T17:39:05.531Z","false","null","null","draft","5b23ccf8-bd28-4150-ad75-3305620abcf8","Euskirchen","2024-04-08T17:39:05.437Z","null","null","Leihradangebot der Stadt",,,"null"
"true","true","7","null","2024-05-18T18:38:38.908Z","null","true","null","null","draft","5b3314ff-89a9-4db2-84c3-25dc268ed3ec","Wedel","2025-10-27T23:02:49.290Z","EN_03","null","Beratungsangebote zur Energiewende","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2025-05-31T13:31:38.482Z","null","true","null","null","draft","5b3e3dcf-ae70-4567-a48a-a2e18e403db3","Velbert","2025-10-27T23:02:49.290Z","EN_11","null","Ökostromanteil der Stadtwerke","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","4","null","2025-11-08T15:04:00.035Z","null","true","null","null","draft","5b404f2b-aaa2-4be3-84ee-c13cd30bc82f","Dresden","2025-11-08T15:03:58.847Z","VK_16","true","Radwege","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2024-04-08T17:00:57.920Z","2024-04-16T16:29:03.670Z","true","0.25",""Die Thüga hat 2010 zwar einen Preis für die Biogasanlage erhalten, erklärt aber auf ihrer Webseite nicht, wieviel des zur Verfügung gestellten Gases Biogas ist, und wieviel Erdgas. Daher nehme ich an, dass das Biogas nur einen bestimmten Anteil darstellt.		Webseite Thüga Singen https://www.thuega-energie-gmbh.de/service/faq/strom-gas.html"	","published","5b444d56-94b7-4756-987c-71e14c08d09b","Singen (Hohentwiel)","2025-10-27T23:02:49.290Z","EN_06","null","Kein Greenwashing für Gas","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","4","null","2025-10-28T15:58:54.797Z","2025-10-28T17:10:52.480Z","true","null","null","draft","5b49375e-1add-4dae-aca7-8ff9dd92ece3","Forchheim","2025-10-28T15:58:54.077Z","IWK_08","true","Zero Waste–Strategie","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","4","null","2025-11-08T15:01:05.750Z","null","true","null","null","draft","5b4a0f02-4f5b-4212-859b-7b0a9217e373","Lörrach","2025-11-08T15:01:04.271Z","EN_01","true","Freiflächen-PV","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2025-10-28T16:01:30.090Z","2025-10-28T17:11:19.476Z","true","0","Es soll im Bürgerhaus Menden (im Bau) auch ein Repaircafé geben.	","draft","5b4a9e31-6822-4643-96c6-d2419703b478","Menden (Sauerland)","2025-10-28T16:01:29.569Z","IWK_10","false","Repaircafé","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2024-05-09T21:59:16.436Z","null","true","null","null","draft","5b4ad9ec-9772-4601-9cfc-73a6a704cff7","Dormagen","2025-10-27T23:02:49.290Z","VK_04","null","Das 30/30 Ziel. Die Umwidmung von KFZ-Parkplätzen","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
"true","true","7","null","2025-10-28T16:14:26.451Z","2025-10-28T17:07:02.927Z","true","null","null","draft","5b553227-b2b8-4418-a64b-5444982f9021","Rhein-Mosel","2025-10-28T16:14:30.923Z","KV_08","false","Klimaschutzmanagement der Kommune","v1.0","9bfd9080-8329-4447-b6de-008abb1e3431",
"true","true","7","null","2024-10-27T08:50:45.402Z","2024-10-28T23:23:19.120Z","true","0.25","Klimaschutzmanager:	https://buergerportal.kamen.de/detail/-/vr-bis-detail/mitarbeiter/349777/show	Organigram:	https://www.stadt-kamen.de/images/Dokumente/Dezernatsverteilungsplan.pdf","published","5b576aa1-0d8d-4fd5-84db-c8db8a3542ea","Kamen","2025-10-27T23:02:49.290Z","KV_08","null","Klimaschutzmanagement der Kommune","beta","003dd7f9-add8-4e32-91d0-995df8087d0b",
